sample_name,control_ED,case_ED,FrEIA_score
EE87786,0.003506881470312507,0.0018087084182438604,1.938887127930473
EE87787,0.004753383672236653,0.0012235697609363433,3.88484892647159
EE87788,0.004762844783095049,0.0026807935146657092,1.7766548438136491
EE87789,0.0057336499695496675,0.002126847837355519,2.695843994499755
EE87790,0.0046534900012344185,0.002378130160280789,1.9567852420176086
EE87791,0.0077394383482798845,0.0017006840584038974,4.55077961719909
EE87792,0.0348068424361944,0.02217253184672806,1.5698181279794055
EE87793,0.012296871538659616,0.002456695246321911,5.005452571730302
EE87794,0.0074500214548840525,0.0025133668368642914,2.9641600046648167
EE87795,0.003939007884650183,0.004179070644392033,0.9425559460058438
EE87796,0.012389444360231058,0.0031294320881025722,3.959007261200223
EE87797,0.007202370245409027,0.0026483179140474396,2.7196018299787896
EE87798,0.009561948565488324,0.0030788062181827357,3.10573251054828
EE87799,0.01573607460022576,0.006967585013958262,2.258468977228331
EE87800,0.01010873605518281,0.0027311983109181313,3.701209104726128
EE87801,0.014329891961224923,0.005937384409318996,2.4135024740411795
EE87802,0.002823894385802527,0.0027747358304936716,1.0177164812479138
EE87803,0.007117888425651088,0.0026635353613623145,2.6723461339783046
EE87804,0.010407980817033567,0.004665037187557959,2.23106063222658
EE87805,0.00567666966601421,0.0028071393170048514,2.022225840957219
EE87806,0.01435864115810762,0.006597214226789993,2.1764703501365767
EE87807,0.0029470634979878218,0.003580361416304997,0.823118997028308
EE87809,0.006446849104721505,0.0021319242911528695,3.0239578072611932
EE87810,0.01000270061293885,0.0038205862466073382,2.6181062191230993
EE87811.sortByCoord,0.007150568469981132,0.002528015463770173,2.8285303521510436
EE87812.sortByCoord,0.005800886270824124,0.005117312251812285,1.1335806738722563
EE87813.sortByCoord,0.0067714480112530725,0.004998356703805512,1.3547348483747894
EE87814.sortByCoord,0.0035496404657631105,0.004310797976387601,0.8234300204292265
EE87815.sortByCoord,0.0013019897817537272,0.002724618213953429,0.47786136607540924
EE87816.sortByCoord,0.003779286722896846,0.0028654126956052474,1.318932776661885
EE87817.sortByCoord,0.002722390632016651,0.0022151419553993515,1.228991498888319
EE87818.sortByCoord,0.003663782944835487,0.0025675774179103853,1.4269415672837804
EE87819.sortByCoord,0.01604203694279438,0.00862847534691966,1.8591971695812215
EE87820.sortByCoord,0.0046764714556120825,0.004317901112371578,1.083042740884717
EE87821.sortByCoord,0.010963431725303573,0.0029256745944624372,3.74731754039037
EE87822.sortByCoord,0.0038750898771890527,0.002547392531995741,1.521198570113234
EE87823.sortByCoord,0.009813840232555974,0.0031496516793775983,3.115849380048045
EE87824.sortByCoord,0.004479181426230603,0.004408979970468955,1.0159223802856563
EE87825.sortByCoord,0.004747479717688961,0.001748004741054226,2.7159421288673076
EE87826.sortByCoord,0.005080782899538847,0.004003493907252626,1.2690872066358418
EE87827.sortByCoord,0.005692281137627548,0.004894955297648076,1.1628872566747588
EE87828.sortByCoord,0.00595387632102536,0.004134386683360428,1.4400869529180207
EE87829.sortByCoord,0.0024325744420897956,0.0017252493754233195,1.4099842473456463
EE87830.sortByCoord,0.001705036447591967,0.0026208572144164528,0.6505644177077392
EE87831.sortByCoord,0.001891375402367247,0.003797951064621416,0.49799888681709004
EE87832.sortByCoord,0.0057888070679790425,0.0024175629438823627,2.394480393003874
EE87833.sortByCoord,0.017193495678382017,0.004160224407865445,4.132828903622476
EE87834.sortByCoord,0.0031310537972756053,0.0025834027599915287,1.2119882527670105
EE87835.sortByCoord,0.028475656460936326,0.007944794587683953,3.584190396197201
EE87836.sortByCoord,0.036624009306013706,0.005575357862128234,6.568907361945289
EE87837.sortByCoord,0.017118287598059737,0.009939607551009625,1.7222297268991198
EE87838.sortByCoord,0.005527682529541503,0.0024736873215617707,2.2345922547929713
EE87839.sortByCoord,0.00666830658297135,0.00249137461389356,2.6765571687952674
EE87840.sortByCoord,0.003849803648398222,0.0018837557120777182,2.0436851889632868
EE87841.sortByCoord,0.004216066494198026,0.002113555459666161,1.994774480563647
EE87842.sortByCoord,0.0034502803927546647,0.0018099849147115061,1.906248148650789
EE87843.sortByCoord,0.0009077571604257113,0.003510610291340506,0.25857531457275185
EE87844.sortByCoord,0.0031550611364155783,0.002826051564988561,1.116420229376936
EE87845.sortByCoord,0.0026552906818906644,0.0017610035657442465,1.5078281120733954
EE87846.sortByCoord,0.007685189685283233,0.002671479399560763,2.8767542383245814
EE87847.sortByCoord,0.015317423250259359,0.005016133693989881,3.0536313792058705
EE87848.sortByCoord,0.004987129953244413,0.0018329375461485276,2.720840087390677
EE87849.sortByCoord,0.0062550407106753605,0.0020680347705182094,3.02463033980225
EE87850.sortByCoord,0.003296922614873723,0.0040544654348507346,0.8131583972906898
EE87851.sortByCoord,0.003998633662882854,0.005144680084861712,0.7772366010957389
EE87852.sortByCoord,0.006813028854112622,0.0043310556573345465,1.5730642580348533
EE87853.sortByCoord,0.002174372445374831,0.003595857870249998,0.604688094978476
EE87854.sortByCoord,0.0039055400953670084,0.005011999349219953,0.7792379494173021
EE87855.sortByCoord,0.03762581501293989,0.006148071594684393,6.119937680210342
EE87856.sortByCoord,0.0062767140020761735,0.0010950263210359403,5.732021122686935
EE87857.sortByCoord,0.020003495304372454,0.003915219120703834,5.1091636732649715
EE87858.sortByCoord,0.03416950444380688,0.006450231737222008,5.297407261606858
EE87859.sortByCoord,0.03308971417886327,0.01239929440568978,2.668677192121439
EE87860.sortByCoord,0.036081313148914676,0.009181539619508558,3.9297671898349797
EE87861.sortByCoord,0.02840900124911094,0.005170019555025163,5.4949504439490795
EE87862.sortByCoord,0.009385230230160198,0.0030114781190712057,3.1164862765314636
EE87863.sortByCoord,0.014165938687178244,0.007639961330776152,1.8541898412644335
EE87864.sortByCoord,0.007581575890945532,0.001549464125041002,4.89303093141631
EE87865.sortByCoord,0.007354976656211424,0.0028398764830428907,2.589893152089017
EE87866.sortByCoord,0.006469965449120943,0.005024813338585672,1.287603143272589
EE87867.sortByCoord,0.003102551230927042,0.0028642345554218606,1.083204315461546
EE87868.sortByCoord,0.006697775965409233,0.0047673562619429816,1.4049245739984808
EE87869.sortByCoord,0.005345526205933687,0.0014423916291287366,3.7060158267575383
EE87870.sortByCoord,0.007693165247405947,0.002546813643205113,3.02070207136328
EE87871.sortByCoord,0.0038135810507030146,0.0038019096773053455,1.0030698712984527
EE87872.sortByCoord,0.003516332149316832,0.0032663509451122973,1.0765322552307497
EE87873.sortByCoord,0.00595571066403473,0.0025555373874959625,2.3305120454020907
EE87874.sortByCoord,0.00814134472716493,0.00344788407264181,2.3612582545233125
EE87875.sortByCoord,0.002180236875760148,0.0030192418007505967,0.7221140338008475
EE87876.sortByCoord,0.0045316917617670895,0.0020574777632341263,2.202547139388653
EE87877.sortByCoord,0.0018056815642094493,0.0024030882934893707,0.7514004246541997
EE87878.sortByCoord,0.007527675734640252,0.0018376067398762164,4.096456315319853
EE87879.sortByCoord,0.0026207963059424084,0.0030110901125505137,0.8703812267253899
EE87880.sortByCoord,0.006603063447867177,0.005151595041697565,1.2817512623607388
EE87881.sortByCoord,0.008155721422888057,0.00237570696881344,3.43296607281557
EE87882.sortByCoord,0.00704760017901918,0.0023540971525736138,2.993759272557804
EE87883.sortByCoord,0.005641435182876911,0.0035720362649548235,1.5793331210617652
EE87884.sortByCoord,0.01171940405872408,0.004785572156882788,2.448903427747672
EE87885.sortByCoord,0.006051729299445536,0.0037739293510073665,1.603561894403286
EE87886.sortByCoord,0.0021842884645887706,0.0022173552787125056,0.9850872729141831
EE87887.sortByCoord,0.017576279466394437,0.005897211064230891,2.980439274592374
EE87888.sortByCoord,0.011205043091381671,0.002359375010635067,4.749157315337352
EE87889.sortByCoord,0.01683781025550759,0.002915558328955757,5.775158084914136
EE87890.sortByCoord,0.007472568827976853,0.0031457732441830207,2.3754314910633463
EE87891.sortByCoord,0.02337793136797568,0.007003183873443212,3.338186143680616
EE87892.sortByCoord,0.00819893706710638,0.0016802000363918706,4.879738655828807
EE87893.sortByCoord,0.00430464698636352,0.0033315584012248915,1.2920821033126297
EE87894.sortByCoord,0.0071483876321713465,0.0031038981063533145,2.3030355337823227
EE87895.sortByCoord,0.0042845755244344105,0.0052989082944913885,0.8085770287605368
EE87896.sortByCoord,0.007817281598875563,0.004444467912483795,1.7588790723222631
EE87897.sortByCoord,0.008232529410966765,0.001969896663734919,4.1791681576626
EE87898.sortByCoord,0.03317247696492555,0.007049542638621878,4.705621153801613
EE87899.sortByCoord,0.006676421409220514,0.004407962159722908,1.5146276595169785
EE87900.sortByCoord,0.004954389996844208,0.0031008316477871565,1.5977616844757776
EE87901.sortByCoord,0.0036532692888563475,0.0027540512009958137,1.3265073966436765
EE87902.sortByCoord,0.01739255700033933,0.024491258183631372,0.7101536748309472
EE87903.sortByCoord,0.013241238386319586,0.009459266712121538,1.399816580850993
EE87904.sortByCoord,0.012983827088124487,0.010035633098818915,1.2937725961357178
EE87905.sortByCoord,0.009259654443320636,0.004250104750749362,2.1786885233094573
EE87906.sortByCoord,0.007292384848984693,0.004582873373263303,1.591225472544977
EE87907.sortByCoord,0.009527904297763587,0.004638391968837196,2.0541395297715965
EE87908.sortByCoord,0.008774588877005836,0.005208980386833475,1.6845117902891324
EE87909.sortByCoord,0.007760198764218525,0.0032503023562201095,2.3875313474661266
EE87910.sortByCoord,0.004803148874323304,0.004573871175449723,1.050127712407868
EE87911.sortByCoord,0.008908986654933733,0.009045830905205804,0.984872119354639
EE87912.sortByCoord,0.01087266041563291,0.010145107498716853,1.071714658223984
EE87913.sortByCoord,0.008790168534826814,0.008140909033842491,1.079752703080859
EE87914.sortByCoord,0.052501552849023025,0.009267483378127309,5.665135906575759
EE87915.sortByCoord,0.007981483570847546,0.003851036838160779,2.0725544590374345
EE87916.sortByCoord,0.02243789380160386,0.004883605415886606,4.594534547900267
EE87917.sortByCoord,0.047496233638852116,0.00775645231553253,6.123448157315358
EE87918.sortByCoord,0.0034664880278855695,0.004591103304987715,0.7550446586814159
EE87919.sortByCoord,0.0112036633219007,0.005020999094616946,2.2313613507543226
EE87920.sortByCoord,0.07255650202594636,0.056145777508147955,1.2922877773919303
EE87921.sortByCoord,0.070549973056067,0.057037295258739365,1.2369095122065277
EE87922.sortByCoord,0.00937927017499398,0.005305577745937978,1.767813162699364
EE87923.sortByCoord,0.008692094861921197,0.003896146809449559,2.2309464419666467
EE87924.sortByCoord,0.008806293971358129,0.004518299432017165,1.9490284129811681
EE87925.sortByCoord,0.010093342646296445,0.005096711061102841,1.9803639102335966
EE87926.sortByCoord,0.012394474839940923,0.005714276147588803,2.169036728330131
EE87927.sortByCoord,0.010227973604271585,0.005719917749170296,1.7881329859603676
EE87928.sortByCoord,0.004004011853945465,0.0032139879167024394,1.2458079985731845
EE87929.sortByCoord,0.01121612223100006,0.005739696876347059,1.9541314589662417
EE87931.sortByCoord,0.009456350495429183,0.004955599130359307,1.9082153835844158
EE87932.sortByCoord,0.006931626065646893,0.0048413034112809415,1.4317685707314265
EE87933.sortByCoord,0.009937988121388837,0.004944966487918873,2.009717992157984
EE87934.sortByCoord,0.008599537518922182,0.004666318312482975,1.842895606996497
EE87935.sortByCoord,0.003981645084797956,0.0028282648770693434,1.4078048760849262
EE87936.sortByCoord,0.0059281588609571955,0.003455108460882884,1.7157663581543177
EE87937.sortByCoord,0.007396216525974401,0.0033629556476224265,2.1993202709061737
EE87938.sortByCoord,0.004882871866038387,0.003137393329978794,1.5563467351641853
EE87939.sortByCoord,0.005778247985388525,0.004555775986245302,1.2683345280439784
EE87940.sortByCoord,0.0028719171496434533,0.002075130877047395,1.3839691661905045
EE87941.sortByCoord,0.006174977025170296,0.0022761627174770335,2.7128890996048054
EE87942.sortByCoord,0.0022355557066667596,0.0037239371496463123,0.6003204718100802
EE87943.sortByCoord,0.002808057978103441,0.0029643852403550943,0.947264862837825
EE87944.sortByCoord,0.0042888098938848665,0.0018059929108570918,2.3747656306410825
EE87945.sortByCoord,0.0022682947676236015,0.0033052385378412093,0.6862726371044676
EE87946.sortByCoord,0.004977494779428412,0.005662463454247843,0.8790334488948298
EE87947.sortByCoord,0.006410694463811136,0.006153772706694597,1.041750283827844
EE87948.sortByCoord,0.003738965023532693,0.0037359693407431364,1.0008018488687493
EE87949.sortByCoord,0.0035693003231507354,0.001917152870937427,1.8617713679793622
EE87950.sortByCoord,0.005466796638262983,0.004380349034714131,1.2480276331723312
EE87951.sortByCoord,0.002868547281438541,0.002775241398679038,1.0336208168427852
EE87952.sortByCoord,0.004617423520512024,0.0018083837303862766,2.553342768421018
EE87953.sortByCoord,0.002158346523096615,0.0043107264737471986,0.500692061127326
EE87954.sortByCoord,0.002821003411759315,0.0029104129723603422,0.9692794247929303
EE87955.sortByCoord,0.003074874882100826,0.00327527517680763,0.9388142113597516
EE87956.sortByCoord,0.003696501945000278,0.0024379416481217567,1.5162388926938197
EE87957.sortByCoord,0.004003862752100635,0.0028081561041645342,1.4257977845899843
EE87958.sortByCoord,0.004578940642399218,0.002291165460435509,1.9985202821313675
EE87959.sortByCoord,0.005131028593160215,0.0017071619380350758,3.005589849938882
EE87960.sortByCoord,0.0023009352926264054,0.002554111001719449,0.900875212971322
EE87961.sortByCoord,0.003822788185834384,0.003720048279312402,1.027617896007783
EE87962.sortByCoord,0.0038640939121053815,0.0022791968860977393,1.695375215574806
EE87963.sortByCoord,0.0036104411773666394,0.002573190856432918,1.4030988678280973
EE87964.sortByCoord,0.005084143756127101,0.0017140090497204238,2.966229237212247
EE87965.sortByCoord,0.00414508326238308,0.004699785398620314,0.8819728797829632
EE87966.sortByCoord,0.0025323514396610393,0.0020658601578594136,1.2258097093488607
EE87967.sortByCoord,0.0037752506297576154,0.002076025927191033,1.818498786701435
EE87968.sortByCoord,0.003303150698031906,0.001775560491310838,1.86034253082152
EE87969.sortByCoord,0.002945283411645487,0.002967366043586082,0.9925581705740933
EE87970.sortByCoord,0.0024986915902095973,0.0028583045112217896,0.8741866307104994
EE87971.sortByCoord,0.00537733548184557,0.0018530163545099187,2.9019363314080167
EE87972.sortByCoord,0.002809244722259274,0.002608625277669805,1.0769061951161782
EE87973.sortByCoord,0.001589287368089494,0.0032429798917909124,0.4900700655321737
EE87974.sortByCoord,0.002722536591949197,0.004269441476586942,0.6376798011822462
EE87975.sortByCoord,0.0023871663884728798,0.0035890671881443747,0.6651216773980474
EE87976.sortByCoord,0.003542537591783583,0.0023899124094627316,1.4822876260054942
EE87977.sortByCoord,0.0029083740027178776,0.0034040628586461215,0.8543831660836628
EE87978.sortByCoord,0.00451051624857599,0.005393597165049215,0.8362723634246112
EE87979.sortByCoord,0.005031234982767024,0.005300941877438309,0.9491209485206389
EE87980.sortByCoord,0.0025126516258042035,0.003387821242568528,0.7416718433169747
EE87981.sortByCoord,0.005091053635197766,0.002658222470992673,1.9152097654552551
EE87982.sortByCoord,0.002292732131879453,0.0036356290682004275,0.6306287272079479
EE87983.sortByCoord,0.00567804077665691,0.003496078773288303,1.624116944972702
EE87984.sortByCoord,0.0021924969530424,0.003804497426283012,0.5762908230390016
EE87985.sortByCoord,0.0033697151979165704,0.003165803496490164,1.0644107259507665
EE87986.sortByCoord,0.00412741550888275,0.0050821437846373645,0.8121406406011908
EE87987.sortByCoord,0.002237092606940889,0.004171642397911045,0.5362618349216883
EE87988.sortByCoord,0.0013246132189346947,0.003578876109929846,0.37011988631276205
EE87989.sortByCoord,0.003862832683083661,0.004656021667531703,0.8296423339308608
EE87990.sortByCoord,0.0028987137258042715,0.0033455170270777477,0.8664471596894692
EE87991.sortByCoord,0.019378598553699573,0.013113447594056398,1.4777653561129738
EE87992.sortByCoord,0.0025340404292285832,0.003428220874024137,0.7391707017564649
EE87993.sortByCoord,0.008990242514252646,0.0027712253311695553,3.2441398442538216
EE87994.sortByCoord,0.0019839956750411837,0.002618821929729504,0.7575909047187905
EE87995.sortByCoord,0.002850322485901552,0.002611362503907601,1.0915077786543903
EE87996.sortByCoord,0.00411219038399285,0.0038813596102587264,1.0594716277059255
EE87997.sortByCoord,0.0029581564923722363,0.0033346509100212443,0.8870963024892433
EE87998.sortByCoord,0.0025150982890789937,0.0038100091713406275,0.660129195488001
EE87999.sortByCoord,0.0022320230254213127,0.003774584234975486,0.5913295045158288
EE88000.sortByCoord,0.0031687712226681672,0.00239415922307275,1.3235423910533621
EE88001.sortByCoord,0.002771838110500362,0.002358895000538179,1.1750578596622445
EE88002.sortByCoord,0.0012867520161083407,0.003594477413618343,0.3579802758624223
EE88003.sortByCoord,0.002253053237494506,0.004361885393079322,0.5165319659863731
EE88004.sortByCoord,0.001880472918747447,0.003123804970740885,0.6019815373753785
EE88005.sortByCoord,0.0016323529218507768,0.0026479242624280848,0.6164651100533922
EE88006.sortByCoord,0.0044590817055923495,0.005227995316454852,0.8529238141353368
EE88007.sortByCoord,0.005477993182768255,0.0031472883121824134,1.7405438076849302
EE88008.sortByCoord,0.0043901160924925495,0.004743428766902355,0.9255153409544016
EE88009.sortByCoord,0.004793851084708203,0.004866201741637605,0.9851320062811341
EE88010.sortByCoord,0.00308671752984422,0.003390001886940634,0.9105356376747865
EE88011.sortByCoord,0.001083751702098038,0.00248372318803359,0.4363415807846382
EE88012.sortByCoord,0.0032711683618532506,0.002649270506147119,1.2347430563482054
EE88013.sortByCoord,0.0034291429489189972,0.0031902891388447935,1.07486901646811
EE88014.sortByCoord,0.0017885999163884305,0.003259329419553849,0.5487631614214871
